"","longitude","latitude","eventDate"
"663",-121.846762,37.801801,2019-09-01
"664",-121.12272,36.683439,2019-09-02
"665",-121.950321,37.963916,2019-09-10
"666",-121.134069,36.436096,2019-09-14
"667",-121.024945,36.623318,2019-09-14
"668",-122.393865,37.398223,2019-09-12
"669",-121.696159,37.590421,2019-09-20
"670",-121.876001,37.998302,2019-09-21
"671",-122.140558,36.935182,2019-09-24
"672",-121.151779,36.544185,2019-09-23
"673",-121.261381,37.138759,2019-09-09
"674",-122.466703,37.819563,2019-09-26
"675",-121.909922,37.865181,2019-09-10
"676",-122.582279,37.54083,2019-09-30
"677",-122.405761,37.446917,2019-09-30
"678",-123.013487,38.309237,2019-09-12
"679",-122.082883,37.329811,2019-09-05
"680",-122.660419,37.827337,2019-10-17
"681",-122.163277,36.842643,2019-10-08
"682",-121.658645,37.892088,2019-10-09
"683",-121.118402,36.596516,2019-10-12
"684",-122.531688,37.976918,2019-10-16
"685",-122.879458,38.050184,2019-10-14
"686",-122.462207,37.982043,2019-10-16
"687",-121.237385,37.021348,2019-10-17
"688",-121.112077,36.511406,2019-10-18
"689",-121.077022,36.738008,2019-10-20
"690",-122.050681,37.849833,2019-10-20
"691",-121.89037,37.999093,2019-10-26
"692",-121.997634,37.95203,2019-10-26
"693",-121.963237,37.993403,2019-10-26
"694",-121.978982,37.90894,2019-10-26
"695",-121.87652,37.86125,2019-10-26
"696",-121.051193,36.441094,2019-10-10
"697",-120.790376,39.008124,2019-10-18
"698",-122.487605,37.965717,2019-11-01
"699",-121.97834,37.983401,2019-11-05
"700",-122.593335,37.831108,2019-11-07
"701",-122.97445,38.104252,2019-11-19
"702",-122.023002,37.982534,2019-11-13
"703",-122.10054,37.931646,2019-11-13
"704",-122.098049,37.940396,2019-11-19
"705",-115.64522,30.84575,2019-11-15
"706",-121.439261,37.773038,2019-11-05
"707",-120.11113,34.539078,2019-12-02
"708",-122.658226,38.2797,2019-12-02
"709",-122.629367,38.264681,2019-12-02
"710",-121.1364,36.695447,2019-12-13
"711",-120.136842,34.544503,2019-12-27
"712",-122.455387,37.893624,2019-12-31
"713",-122.498912,38.368896,2019-12-07
"714",-119.74993,34.591943,2018-01-04
"715",-121.472578,37.639942,2018-01-08
"716",-120.018318,34.451239,2018-01-08
"717",-122.468801,37.976219,2018-01-14
"718",-121.490972,37.646742,2018-01-08
"719",-121.589131,37.697242,2018-01-08
"720",-121.961011,37.985122,2018-01-03
"721",-121.706425,37.406591,2018-02-22
"722",-122.203159,37.448458,2018-02-11
"723",-122.373109,37.297505,2018-02-10
"724",-122.388212,37.3595,2018-02-10
"725",-122.56268,37.706177,2018-02-07
"726",-121.613154,37.32942,2018-03-04
"727",-121.640084,37.357796,2018-03-04
"728",-121.827411,37.951007,2018-03-05
"729",-121.751762,37.295153,2018-03-04
"730",-121.76497,37.388863,2018-03-08
"731",-116.764739,33.913021,2018-03-10
"732",-123.779151,38.942756,2018-03-11
"733",-122.463754,37.522777,2018-03-07
"734",-122.727286,38.317096,2018-03-25
"735",-121.902397,37.892152,2018-03-12
"736",-121.848743,37.973096,2018-03-12
"737",-122.829266,38.197299,2018-03-30
"738",-122.829684,38.077247,2018-03-30
"739",-122.830307,38.191589,2018-03-30
"740",-121.161986,36.549854,2018-03-31
"741",-120.112596,34.453757,2018-04-04
"742",-120.60695,35.302351,2018-04-12
"743",-122.422848,37.793838,2018-04-13
"744",-119.932852,34.509828,2018-04-21
"745",-119.252781,34.473855,2018-04-24
"746",-122.584806,37.847959,2018-04-20
"747",-122.181787,37.831714,2018-04-27
"748",-122.538583,37.715752,2018-04-27
"749",-122.53034,37.721137,2018-04-29
"750",-121.426169,37.065804,2018-04-28
"751",-122.199415,37.953625,2018-04-27
"752",-122.039331,37.837409,2018-04-27
"753",-121.101521,36.473974,2018-04-28
"754",-122.45054,37.983913,2018-04-17
"755",-122.334469,37.274153,2018-04-07
"756",-121.285361,37.058935,2018-04-25
"757",-121.064362,36.592366,2018-05-06
"758",-120.102139,34.534296,2018-05-05
"759",-122.073388,37.941799,2018-05-17
"760",-122.161244,37.812518,2018-05-17
"761",-121.167789,36.461175,2018-05-21
"762",-121.989233,37.559731,2018-05-25
"763",-120.424007,34.45348,2018-05-29
"764",-121.115354,36.570917,2018-05-22
"765",-121.816491,37.95769,2018-05-30
"766",-122.244135,37.291007,2018-05-31
"767",-119.585336,37.663551,2018-05-23
"768",-119.512885,37.759499,2018-05-23
"769",-121.907155,37.652884,2018-05-17
"770",-120.171729,34.484321,2018-06-07
"771",-121.737038,37.931877,2018-06-09
"772",-121.878888,37.917829,2018-06-09
"773",-115.507423,30.994404,2018-06-06
"774",-115.536657,30.875002,2018-06-06
"775",-115.545327,30.921843,2018-06-06
"776",-115.510324,30.947519,2018-06-06
"777",-115.426396,30.981543,2018-06-07
"778",-115.410916,30.898822,2018-06-07
"779",-122.095684,37.941622,2018-06-13
"780",-115.491426,30.975536,2018-06-06
"781",-115.509502,30.855589,2018-06-06
"782",-115.541947,30.898303,2018-06-06
"783",-115.459287,30.85502,2018-06-06
"784",-115.589843,30.948721,2018-06-07
"785",-115.416188,30.988824,2018-06-07
"786",-115.451517,30.93384,2018-06-07
"787",-115.587586,30.978922,2018-06-07
"788",-115.551164,30.971607,2018-06-07
"789",-115.564678,30.816692,2018-06-07
"790",-115.59955,30.972561,2018-06-07
"791",-115.458982,30.823145,2018-06-07
"792",-121.864693,37.885933,2018-06-19
"793",-121.787515,36.848099,2018-06-28
"794",-122.949023,38.044839,2018-06-28
"795",-122.909602,38.015463,2018-06-28
"796",-122.917593,38.173286,2018-06-28
"797",-121.887671,37.082033,2018-06-28
"798",-121.694204,36.897413,2018-06-17
"799",-115.456235,30.845442,2018-06-08
"800",-115.55176,30.976641,2018-06-08
"801",-115.56654,30.975883,2018-06-07
"802",-115.470082,30.83055,2018-06-07
"803",-115.568979,30.837877,2018-06-07
"804",-115.513385,30.856656,2018-06-07
"805",-115.546994,30.983946,2018-06-07
"806",-115.500948,30.978835,2018-06-07
"807",-115.551021,30.862686,2018-06-07
"808",-121.980424,37.695678,2018-06-08
"809",-121.826123,37.984151,2018-07-10
"810",-121.190476,36.450393,2018-07-09
"811",-122.675283,38.114803,2018-07-12
"812",-122.618442,38.19942,2018-07-12
"813",-121.098586,36.775576,2018-07-12
"814",-121.49147,37.145908,2018-07-22
"815",-121.473322,37.036775,2018-07-22
"816",-121.834509,37.973985,2018-07-20
"817",-121.017998,36.447389,2018-08-02
"818",-122.877141,38.169191,2018-08-04
"819",-122.143749,37.968612,2018-08-10
"820",-121.841794,37.846383,2018-08-16
"821",-121.877002,37.875165,2018-08-16
"822",-121.25607,37.191711,2018-08-06
"823",-121.182495,36.408186,2018-08-27
"824",-122.493525,38.466057,2018-08-31
"825",-122.749918,37.857353,2018-08-31
"826",-115.617176,30.80011,2018-08-26
"827",-122.446004,37.761488,2018-08-26
"828",-122.427725,37.628017,2018-08-21
"829",-122.530122,37.782295,2018-08-15
"830",-118.774829,34.133176,2018-08-19
"831",-118.697608,34.055273,2018-08-25
"832",-121.639888,36.915717,2018-08-26
"833",-122.483127,37.668574,2018-09-03
"834",-121.633043,36.983849,2018-09-26
"835",-122.038726,36.95477,2018-09-20
"836",-121.109847,36.552889,2018-09-30
"837",-115.797974,30.803343,2018-09-14
"838",-115.730885,30.870444,2018-09-14
"839",-115.775471,30.881235,2018-09-14
"840",-115.650817,30.991703,2018-09-15
"841",-115.717905,30.955385,2018-09-15
"842",-116.450064,34.980309,2018-09-05
"843",-120.144655,34.52714,2018-10-06
"844",-122.651217,37.935128,2018-10-24
"845",-122.589726,37.999742,2018-10-05
"846",-122.494874,38.254741,2018-11-16
"847",-122.431933,37.838186,2018-11-24
"848",-120.070102,34.504772,2018-12-06
"849",-118.836265,34.082157,2018-12-24
"850",-121.786556,37.626865,2017-01-07
"851",-121.659076,37.760388,2017-01-07
"852",-121.530209,37.748239,2017-01-08
"853",-121.558374,37.77841,2017-01-07
"854",-121.589461,37.610924,2017-01-07
"855",-122.287012,37.164879,2017-01-10
"856",-122.607049,37.953988,2017-01-30
"857",-121.918396,36.801827,2017-02-05
"858",-120.044511,34.470004,2017-02-20
"859",-120.040757,34.513418,2017-02-27
"860",-122.585245,37.764661,2017-02-17
"861",-121.98468,36.515153,2017-02-22
"862",-121.863895,36.434133,2017-02-22
"863",-121.916363,36.56375,2017-02-22
"864",-121.862364,37.563686,2017-02-22
"865",-121.706824,36.612055,2017-03-20
"866",-121.839451,37.544934,2017-03-11
"867",-115.756144,30.855313,2017-03-17
"868",-121.096768,36.549281,2017-03-08
"869",-121.096525,36.498533,2017-03-26
"870",-121.185629,36.447781,2017-03-26
"871",-121.164918,36.42895,2017-03-26
"872",-121.879835,37.829058,2017-03-03
"873",-121.042461,36.577627,2017-03-05
"874",-122.772595,38.399147,2017-03-26
"875",-120.177207,34.67231,2017-03-18
"876",-120.129037,34.473869,2017-04-03
"877",-121.148152,36.573221,2017-04-03
"878",-121.054747,36.46186,2017-04-03
"879",-121.946556,37.607818,2017-04-01
"880",-121.918949,37.628039,2017-04-10
"881",-118.708856,34.066776,2017-04-14
"882",-120.131907,34.44165,2017-04-10
"883",-121.710076,37.998773,2017-05-03
"884",-121.818475,37.497569,2017-05-07
"885",-121.147897,36.516005,2017-05-07
"886",-121.648268,36.569668,2017-05-17
"887",-121.908821,37.931142,2017-05-23
"888",-121.015508,36.592644,2017-05-07
"889",-121.000026,36.514861,2017-05-25
"890",-121.0551,36.429023,2017-05-29
"891",-121.70218,37.857727,2017-05-08
"892",-121.967242,36.405997,2017-06-30
"893",-121.757711,37.979421,2017-06-03
"894",-115.673497,30.998463,2017-06-10
"895",-121.138028,36.447797,2017-06-12
"896",-115.660924,30.882847,2017-06-10
"897",-115.628193,30.865719,2017-06-10
"898",-122.484028,37.744571,2017-06-24
"899",-121.742682,37.961435,2017-06-22
"900",-121.893919,37.982405,2017-06-26
"901",-121.954896,37.87595,2017-07-06
"902",-121.152624,36.576403,2017-07-03
"903",-122.509445,37.747529,2017-07-10
"904",-121.06087,36.517066,2017-07-14
"905",-122.564679,38.378268,2017-07-24
"906",-115.43714,30.863931,2017-08-12
"907",-121.943941,36.413103,2017-08-23
"908",-121.853948,36.415105,2017-08-23
"909",-121.134627,36.426443,2017-08-22
"910",-121.197102,36.496667,2017-08-22
"911",-119.909096,34.566821,2017-08-30
"912",-121.799485,37.911433,2017-09-08
"913",-122.010516,36.954845,2017-09-03
"914",-121.037688,36.413168,2017-09-08
"915",-121.102812,36.47513,2017-09-08
"916",-119.909791,34.510456,2017-09-13
"917",-123.78736,38.962159,2017-09-12
"918",-116.721715,33.968985,2017-09-09
"919",-122.688712,38.015635,2017-09-03
"920",-122.52152,37.893763,2017-10-10
"921",-122.160274,36.916415,2017-10-18
"922",-121.058253,36.589768,2017-10-24
"923",-121.44603,35.903801,2017-10-25
"924",-122.591473,37.762183,2017-10-31
"925",-121.188822,36.514848,2017-10-30
"926",-122.132768,37.334286,2017-11-01
"927",-121.827434,36.894669,2017-11-03
"928",-121.911351,36.831599,2017-11-03
"929",-122.721364,38.592243,2017-11-04
"930",-119.968214,34.60021,2017-11-11
"931",-118.65201,34.195556,2017-11-13
"932",-122.492301,37.843504,2017-11-18
"933",-122.571953,37.883601,2017-11-18
"934",-122.545306,37.835679,2017-11-18
"935",-121.299631,37.114569,2017-11-25
"936",-121.237455,37.0804,2017-11-25
"937",-122.364668,37.361865,2017-11-25
"938",-121.939675,36.993785,2017-12-28
"939",-116.604435,33.819491,2017-12-14
"940",-121.066698,36.419382,2016-01-19
"941",-121.244139,37.693253,2016-01-17
"942",-121.602919,37.68645,2016-01-17
"943",-121.850294,37.564361,2016-02-14
"944",-118.703911,34.038791,2016-02-14
"945",-122.449209,38.209952,2016-02-28
"946",-122.355491,37.332861,2016-02-29
"947",-121.008415,36.589641,2016-03-03
"948",-122.447562,37.985852,2016-03-17
"949",-120.679173,35.294765,2016-04-23
"950",-121.898579,37.543218,2016-04-11
"951",-122.937882,38.052845,2016-04-03
"952",-122.542337,37.67029,2016-04-20
"953",-122.492016,37.713792,2016-04-20
"954",-122.416733,37.930393,2016-04-18
"955",-115.580753,30.914685,2016-04-23
"956",-121.884707,37.99635,2016-04-28
"957",-121.154299,36.57227,2016-04-08
"958",-121.097344,36.427056,2016-04-03
"959",-115.484991,30.947715,2016-04-27
"960",-121.060682,36.437162,2016-04-28
"961",-121.128288,36.553273,2016-04-28
"962",-121.176475,36.431671,2016-04-28
"963",-121.054461,36.406181,2016-04-28
"964",-121.592042,37.000244,2016-04-20
"965",-121.017561,36.561463,2016-05-05
"966",-118.722908,34.164263,2016-05-16
"967",-121.092727,36.536676,2016-05-21
"968",-121.043903,36.554817,2016-05-21
"969",-121.047267,36.479926,2016-05-07
"970",-121.357999,37.068392,2016-06-20
"971",-121.994589,37.869447,2016-06-25
"972",-121.964128,37.920788,2016-06-17
"973",-122.98779,38.110251,2016-07-09
"974",-115.654249,30.876895,2016-07-24
"975",-121.957268,37.932668,2016-07-29
"976",-122.432472,37.695823,2016-07-31
"977",-122.961898,38.034732,2016-07-31
"978",-121.834882,37.814951,2016-08-05
"979",-121.934135,37.806502,2016-08-05
"980",-121.018603,36.417921,2016-08-07
"981",-115.726712,30.955416,2016-08-12
"982",-122.18031,36.8691,2016-08-15
"983",-121.190178,36.503364,2016-08-06
"984",-121.938094,37.89471,2016-08-16
"985",-121.807673,36.571709,2016-08-24
"986",-121.949878,36.442392,2016-08-24
"987",-121.883866,36.420141,2016-08-24
"988",-121.855294,36.57478,2016-08-24
"989",-121.929081,36.545421,2016-08-24
"990",-121.882456,36.500272,2016-08-24
"991",-121.979934,36.565214,2016-08-25
"992",-121.333538,37.11394,2016-08-24
"993",-122.338116,37.281866,2016-09-15
"994",-121.913448,37.963235,2016-09-03
"995",-122.801901,38.067872,2016-09-09
"996",-121.195029,36.526599,2016-09-14
"997",-121.135521,36.473472,2016-09-14
"998",-121.167415,36.538724,2016-09-14
"999",-121.183358,36.403914,2016-09-14
"1000",-121.185415,36.465818,2016-09-14
"1001",-121.150069,36.458943,2016-09-25
"1002",-121.265551,37.159801,2016-09-01
"1003",-121.60479,37.763489,2016-10-20
"1004",-121.118166,36.455487,2016-10-28
"1005",-121.16787,36.532428,2016-10-01
"1006",-121.002939,36.52964,2016-10-01
"1007",-122.549956,37.795894,2016-10-03
"1008",-122.425885,37.583088,2016-10-03
"1009",-122.508739,38.548822,2016-10-24
"1010",-119.502024,34.583661,2016-11-01
"1011",-119.565712,34.416272,2016-11-03
"1012",-121.924299,36.911836,2016-12-15
"1013",-122.185238,37.843579,2015-02-13
"1014",-122.013582,37.981873,2015-02-13
"1015",-121.09141,36.499004,2015-03-09
"1016",-121.48627,37.037921,2015-03-21
"1017",-122.036317,36.895507,2015-03-22
"1018",-121.994047,37.224615,2015-03-30
"1019",-121.09808,36.468106,2015-03-19
"1020",-121.105131,36.521194,2015-04-01
"1021",-121.215965,37.10632,2015-04-04
"1022",-122.9069,38.151107,2015-04-20
"1023",-121.74476,37.873749,2015-04-18
"1024",-121.172222,36.401194,2015-05-01
"1025",-121.146312,36.493839,2015-05-09
"1026",-120.268663,35.697042,2015-05-01
"1027",-122.566494,37.689011,2015-06-18
"1028",-122.482156,37.746559,2015-06-18
"1029",-121.460232,37.039209,2015-06-22
"1030",-121.436168,37.050958,2015-06-25
"1031",-122.862382,38.106971,2015-06-29
"1032",-122.403106,37.620306,2015-06-20
"1033",-121.071437,36.545641,2015-07-11
"1034",-121.158561,36.414925,2015-07-14
"1035",-122.152532,36.81969,2015-07-24
"1036",-121.062511,36.422459,2015-09-29
"1037",-122.813074,38.073106,2015-09-02
"1038",-121.739106,37.970402,2015-09-05
"1039",-122.279828,37.149718,2015-10-02
"1040",-122.636516,38.108177,2015-10-15
"1041",-122.335674,38.148537,2015-11-08
"1042",-122.292436,37.040147,2015-11-13
"1043",-122.307431,37.123589,2014-01-07
"1044",-122.014971,37.95545,2014-02-14
"1045",-122.138299,37.724094,2014-02-17
"1046",-122.028036,37.883259,2014-02-24
"1047",-122.304989,37.11925,2014-02-09
"1048",-122.500996,37.516534,2014-03-02
"1049",-122.495018,37.71059,2014-03-28
"1050",-122.56796,37.64702,2014-03-28
"1051",-122.576387,37.690434,2014-03-28
"1052",-122.332293,37.446302,2014-03-28
"1053",-122.56732,37.634581,2014-03-29
"1054",-122.536708,37.950509,2014-03-29
"1055",-122.805586,38.019962,2014-03-29
"1056",-121.317203,37.111712,2014-03-20
"1057",-121.831031,36.918319,2014-03-30
"1058",-121.082567,36.443382,2014-04-03
"1059",-120.511152,35.338962,2014-04-15
"1060",-120.798427,35.216138,2014-04-15
"1061",-120.720059,35.372907,2014-04-15
"1062",-120.787581,35.325819,2014-04-15
"1063",-122.478659,37.787896,2014-04-17
"1064",-121.581736,37.757717,2014-04-01
"1065",-122.124684,36.81724,2014-05-10
"1066",-122.063372,36.815481,2014-05-10
"1067",-122.48283,37.837363,2014-05-29
"1068",-120.637068,35.220549,2014-05-12
"1069",-121.825396,37.835306,2014-05-05
"1070",-121.74463,36.545502,2014-06-20
"1071",-121.353994,35.644092,2014-06-24
"1072",-115.489002,30.813204,2014-06-11
"1073",-121.051693,36.405268,2014-07-29
"1074",-122.505397,37.595381,2014-07-15
"1075",-121.845921,37.860272,2014-08-18
"1076",-122.818227,38.130988,2014-08-03
"1077",-122.598672,37.59679,2014-08-04
"1078",-122.0611,37.324904,2014-09-02
"1079",-122.530319,37.609275,2014-09-06
"1080",-122.844443,38.126865,2014-10-21
"1081",-122.212236,37.180672,2014-10-24
"1082",-122.103619,36.899584,2014-10-05
"1083",-122.48046,37.895948,2014-11-14
"1084",-121.469681,37.655756,2014-11-20
"1085",-121.690551,37.775143,2014-11-20
"1086",-120.066852,34.454342,2014-11-24
"1087",-120.516657,34.895508,2014-12-18
"1088",-120.69571,35.113342,2014-12-18
"1089",-122.508845,37.359904,2013-01-27
"1090",-122.442539,37.615781,2013-01-11
"1091",-120.76885,34.820427,2013-02-04
"1092",-122.584021,37.215251,2013-02-15
"1093",-118.69875,34.17426,2013-02-26
"1094",-122.505241,37.716941,2013-03-24
"1095",-122.334464,37.256689,2013-04-03
"1096",-121.11877,36.425043,2013-04-19
"1097",-122.409049,37.35988,2013-04-21
"1098",-122.42671,37.301869,2013-04-26
"1099",-121.650621,36.988776,2013-04-01
"1100",-121.870476,36.515891,2013-04-19
"1101",-121.795927,36.827667,2013-05-08
"1102",-122.537507,37.324146,2013-05-17
"1103",-122.510686,37.396264,2013-05-01
"1104",-122.465609,37.646781,2013-05-19
"1105",-122.911542,38.141305,2013-07-07
"1106",-121.438241,37.12322,2013-07-15
"1107",-123.025796,38.313733,2013-08-19
"1108",-121.070543,36.588465,2013-08-27
"1109",-123.033163,38.206044,2013-08-19
"1110",-122.594602,37.497661,2013-08-22
"1111",-121.202648,37.148713,2013-08-17
"1112",-121.10554,36.565884,2013-09-19
"1113",-122.483616,37.677653,2013-10-30
"1114",-122.405661,37.622336,2013-10-08
"1115",-122.186421,36.926996,2013-11-08
"1116",-122.586949,37.404975,2013-11-17
"1117",-121.48234,37.683335,2013-11-19
"1118",-121.445617,37.625612,2013-11-19
"1119",-121.400738,37.752269,2013-11-19
"1120",-121.457471,37.787925,2013-11-19
"1121",-122.151086,36.985069,2013-11-20
"1122",-122.149636,36.984478,2013-11-20
"1123",-122.360428,37.133795,2012-01-21
"1124",-121.745209,37.372958,2012-02-22
"1125",-122.460817,37.692214,2012-03-04
"1126",-121.98678,37.832692,2012-05-19
"1127",-121.975767,37.403218,2012-05-27
"1128",-121.776442,36.809717,2012-05-24
"1129",-121.008072,36.496405,2012-06-08
"1130",-121.103035,36.425461,2012-07-07
"1131",-122.47101,37.660364,2012-09-16
"1132",-122.446379,37.477918,2012-12-24
"1133",-121.473027,37.172417,2011-01-20
"1134",-121.7255,37.864601,2011-03-30
"1135",-122.70277,38.150758,2011-03-16
"1136",-122.151978,37.021603,2011-04-27
"1137",-122.863055,38.022182,2011-06-14
"1138",-121.555646,36.942662,2011-07-22
"1139",-121.057715,36.560562,2011-07-03
"1140",-122.484865,37.750251,2011-08-28
"1141",-122.501796,37.768776,2011-08-28
"1142",-121.740454,36.967387,2011-08-10
"1143",-121.77145,36.867231,2011-08-01
"1144",-122.443583,37.473667,2011-08-08
"1145",-121.199525,36.576853,2011-09-24
"1146",-122.507654,37.67147,2011-09-07
"1147",-122.088179,37.976687,2011-10-01
"1148",-121.068155,36.524322,2011-10-28
"1149",-122.365943,37.163023,2011-11-12
"1150",-122.4687,37.768197,2010-01-07
"1151",-121.223898,37.001296,2010-05-24
"1152",-122.593915,37.783132,2010-06-04
"1153",-122.552451,37.243982,2010-06-05
"1154",-121.568087,37.741007,2010-06-05
"1155",-122.162457,37.810526,2010-06-04
"1156",-121.854083,37.750503,2010-07-20
"1157",-121.073354,36.445317,2010-09-26
"1158",-121.771644,36.867444,2010-09-28
"1159",-120.29694,34.53042,2010-12-18
"1160",-120.296,34.53136,2010-12-18
"1161",-120.2033,34.54512,2010-12-18
"1162",-122.140102,37.885675,2009-02-21
"1163",-121.768087,37.934408,2009-02-24
"1164",-121.760474,37.209745,2009-03-30
"1165",-121.061457,36.50295,2009-10-06
"1166",-122.560447,37.75664,2008-02-09
"1167",-121.979831,37.9477,2008-06-01
"1168",-123.136342,38.447329,2008-10-04
"1169",-122.791389,38.031389,2008-11-28
"1170",-122.493073,37.620531,2008-12-19
"1171",-123.306952,39.307389,2007-02-02
"1172",-122.424933,37.220588,2007-04-01
"1173",-122.59772,37.304877,2007-04-01
"1174",-121.184347,36.524517,2007-05-19
"1175",-120.626126,34.911201,2007-07-25
"1176",-121.909498,37.935428,2007-09-29
"1177",-121.021563,36.595984,2006-05-14
"1178",-122.980315,38.090908,2006-05-06
"1179",-121.072091,36.439274,2006-05-14
"1180",-122.434944,37.294538,2006-08-19
"1181",-118.439462,34.588596,2005-05-17
"1182",-122.572573,37.294062,2005-06-19
"1183",-122.471915,37.638967,2005-07-24
"1184",-121.71436,36.42728,2005-08-06
"1185",-121.528931,37.167325,2005-09-24
"1186",-121.528931,37.167325,2005-09-27
"1187",-121.528931,37.167325,2005-09-18
"1188",-121.528931,37.167325,2005-09-25
"1189",-122.392129,37.320272,2005-10-02
"1190",-121.528931,37.167325,2005-10-01
"1191",-122.361378,37.506834,2004-05-29
"1192",-118.65575,34.086662,2004-08-30
"1193",-121.996192,37.641602,2004-09-12
"1194",-122.372153,37.399158,2003-01-09
"1195",-122.228251,37.158289,2003-03-29
"1196",-122.367558,37.401075,2003-03-14
"1197",-122.390139,37.363361,2003-03-14
"1198",-122.368447,37.402236,2003-03-14
"1199",-121.124645,35.441187,2003-06-03
"1200",-121.86525,37.705028,2003-07-25
"1201",-122.367778,37.247222,2003-11-08
"1202",-122.375581,37.253481,2003-11-30
"1203",-122.348806,37.213764,2003-11-30
"1204",-121.668106,36.387717,2003-11-24
"1205",-120.282778,34.741111,2003-11-12
"1206",-122.372153,37.399158,2002-02-07
"1207",-120.2440668,35.7423916,2002-03-27
"1208",-121.4752239,37.6577155,2002-05-20
"1209",-118.516419,34.54595,2002-05-07
"1210",-118.506767,34.5517,2002-07-03
"1211",-118.5123,34.5474,2002-07-03
"1212",-118.512417,34.546617,2002-07-03
"1213",-122.314576,37.068781,2002-09-22
"1214",-121.152919,35.789323,2002-10-17
"1215",-120.4905592,35.1882591,2001-03-21
"1216",-121.679924,37.715547,2001-03-06
"1217",-121.951212,37.923419,2001-03-12
"1218",-121.5845865,37.7431627,2001-03-04
"1219",-121.5421102,37.7120937,2001-03-04
"1220",-121.4907662,37.6469016,2001-03-04
"1221",-122.6178219,38.4108699,2001-03-16
"1222",-120.1457274,34.913144,2001-06-12
"1223",-120.640556,34.981667,2000-01-27
"1224",-121.7504059,37.2393507,2000-02-11
"1225",-122.600283,38.408542,2000-03-03
"1226",-121.701389,37.746389,2000-04-02
"1227",-121.965556,37.606667,2000-05-16
"1228",-121.743056,37.745833,2000-05-10
"1229",-121.924444,37.581111,2000-05-16
"1230",-121.645833,37.690278,2000-05-18
"1231",-121.924722,37.588333,2000-06-09
"1232",-121.351111,36.850556,2000-07-04
"1233",-122.014806,37.705917,2000-07-14
"1234",-121.7178509,37.6889988,2000-08-09
"1235",-120.502778,34.901111,2000-08-09
"1236",-118.534162,34.5617302,2000-10-16
"1237",-121.8051675,36.4536568,1999-01-19
"1238",-121.36,36.813611,1999-01-23
"1239",-121.784444,37.700556,1999-03-25
"1240",-120.470278,34.714167,1999-03-26
"1241",-120.4709055,34.8910772,1999-04-12
"1242",-122.129394,38.157417,1999-04-09
"1243",-121.28975,37.045419,1999-04-19
"1244",-121.2223469,35.6525344,1999-05-13
"1245",-122.00437,37.58915,1999-05-10
"1246",-121.748081,37.228342,1999-06-05
"1247",-121.7939237,37.9321959,1998-03-14
"1248",-121.7017684,36.9630125,1998-04-30
"1249",-121.401194,39.72825,1998-06-18
"1250",-121.864828,37.740569,1998-06-04
"1251",-122.110136,38.137417,1998-06-22
"1252",-120.7303681,35.3224198,1998-06-01
"1253",-120.7063515,35.320317,1998-06-01
"1254",-120.6878623,35.3382277,1998-06-03
"1255",-120.6962128,35.362266,1998-06-02
"1256",-122.239867,37.43045,1998-08-02
"1257",-122.7887446,38.0275417,1998-09-29
"1258",-122.790001,38.029999,1998-09-29
"1259",-121.5563199,36.947348,1997-03-23
"1260",-121.5675622,36.9476699,1997-05-25
"1261",-122.1806487,37.8627882,1997-06-21
"1262",-121.8142575,37.2529578,1997-06-01
"1263",-119.917222,34.433056,1997-06-18
"1264",-121.7817485,37.704579,1997-11-09
"1265",-120.452197,35.387418,1996-04-01
"1266",-121.119,35.5967,1996-04-26
"1267",-121.796165,37.6381743,1996-07-10
"1268",-121.704694,37.830917,1995-07-09
"1269",-121.729917,37.836861,1995-11-28
"1270",-121.735139,37.828417,1995-11-29
"1271",-121.733222,37.831222,1995-11-29
"1272",-121.734333,37.829028,1995-11-29
"1273",-121.0960745,35.6045536,1994-04-14
"1274",-121.654369,37.834519,1994-11-22
"1275",-121.6879019,37.029761,1993-04-05
"1276",-117.382464,33.504698,1993-05-16
"1277",-122.468886,37.768333,1993-07-27
"1278",-122.468886,37.768333,1993-07-29
"1279",-122.468886,37.768333,1993-07-30
"1280",-121.681667,37.698333,1993-07-13
"1281",-121.676783,37.767633,1993-08-16
"1282",-122.4084,37.26885,1992-02-28
"1283",-122.367222,36.918611,1992-03-24
"1284",-121.73955,37.736567,1992-03-05
"1285",-117.2540565,33.5563343,1991-09-16
"1286",-121.148583,35.616233,1991-09-18
"1287",-120.634444,34.96,1991-09-24
"1288",-122.486944,37.636111,1990-11-30
"1289",-122.4084,37.26885,1989-02-18
"1290",-120.478611,34.512222,1989-06-25
"1291",-120.330556,35.693889,1989-07-01
"1292",-117.2719627,33.5317959,1989-08-15
"1293",-122.6122007,38.3323086,1989-08-27
"1294",-120.337222,34.805556,1986-04-30
"1295",-122.133,37.9333,1986-08-29
"1296",-122.187,37.315,1986-08-30
"1297",-122.194512,37.3202022,1986-08-30
"1298",-120.271944,34.470278,1986-08-11
"1299",-120.118889,34.470278,1985-04-17
"1300",-120.635556,34.963056,1985-07-25
"1301",-120.229444,34.473611,1985-07-25
"1302",-120.336389,34.464722,1984-03-21
"1303",-120.142,34.9208,1984-10-13
"1304",-122.1411447,37.9379719,1983-08-26
"1305",-115.7142435,38.9323696,1983-08-13
"1306",-115.6975732,38.9368096,1983-08-17
"1307",-121.6782796,37.6629397,1982-02-14
"1308",-122.2437827,37.9053998,1982-10-25
"1309",-120.2257626,34.4923069,1981-01-18
"1310",-121.1480008,35.6162809,1981-04-10
